1.432,17.731,-29.098,-4.5166,-5.858,-0.88089,16.014,-0.70306,-3.0465,-1.3282,-1.187,3.3491,-10.35,-0.27966,5.6999,-6.9659,-8.9336,-7.1544,11.963,-11.357,0.88688,5.2061,-5.8289,0.62984,1.3778e-14,1.2722e-14,-23.625,-42.526,-60.328,90.187,-83.584,-29.119,-4.7191,7.125,-2.4667,-34.685,1.3778e-14,1.2722e-14,-40.135,-4.2929,81.624,59.283,7.358,-11.095,46.787,7.125,14.929,76.229,-5.9502,4.462,25.119,31.467,0,0,0,-4.1175,-10.666,-15.084,27.165,0,0,0
1.4176,17.729,-29.108,-4.5298,-5.7147,-0.8151,16.126,-0.65248,-2.9721,-1.1672,-1.1216,3.2148,-10.245,-0.26366,5.4904,-7.9054,-9.0147,-6.5397,12.264,-11.459,0.76874,5.4162,-5.8534,0.44224,2.3749e-14,-3.6576e-14,-23.337,-43.207,-61.019,90.295,-83.472,-28.95,-4.5766,7.125,-2.3033,-34.544,2.3749e-14,-3.6576e-14,-39.364,-4.9538,81.737,59.239,7.5782,-11.277,48.159,7.125,14.754,77.614,-5.984,4.4094,25.106,31.538,0,0,0,-4.1615,-10.793,-15.11,27.164,0,0,0
1.4013,17.73,-29.114,-4.556,-5.6502,-0.74032,15.875,-1.026,-3.4019,-1.5892,-1.6635,3.5465,-10.489,-0.46941,6.244,-5.3219,-8.3712,-7.3953,11.273,-10.707,0.95738,4.7105,-5.524,0.83119,-3.9546e-14,2.0674e-14,-23.727,-41.619,-61.112,90.29,-83.429,-28.793,-4.5966,7.125,-2.1519,-34.566,-3.9546e-14,2.0674e-14,-40.529,-4.0312,81.998,59.433,7.6808,-11.425,49.288,7.125,14.611,78.753,-5.9945,4.2513,25.066,31.6,0,0,0,-4.1025,-10.839,-15.127,27.061,0,0,0
1.3863,17.732,-29.114,-4.5478,-5.6619,-0.47397,16.4,-0.95884,-3.6381,-1.6815,-1.6352,3.5068,-10.896,-0.42434,6.3614,-6.4401,-8.3057,-6.9115,11.778,-10.532,0.5369,4.996,-5.4403,0.58261,6.4108e-15,-1.1927e-14,-23.746,-41.604,-61.31,90.302,-83.534,-28.83,-4.3635,7.125,-2.1877,-34.332,6.4108e-15,-1.1927e-14,-40.283,-4.3207,82.244,59.391,7.4863,-11.479,48.458,7.125,14.559,77.927,-6.0384,4.1736,24.797,31.628,0,0,0,-4.0757,-10.804,-15.367,26.981,0,0,0
1.3745,17.732,-29.109,-4.4881,-5.7502,-0.4601,16.033,-0.80956,-3.499,-1.2175,-1.4112,3.4252,-10.199,-0.36609,6.096,-7.8143,-8.38,-6.2596,11.697,-10.601,0.5116,5.1635,-5.436,0.41302,-1.5195e-14,-2.0674e-14,-22.956,-42.528,-62.096,90.367,-83.482,-28.421,-5.0288,7.125,-1.7929,-35.001,-1.5195e-14,-2.0674e-14,-39.068,-5.0582,82.402,59.336,7.5594,-11.495,48.132,7.125,14.544,77.602,-6.0875,4.2262,24.826,31.631,0,0,0,-4.0718,-10.79,-15.344,26.939,0,0,0
1.3597,17.731,-29.112,-4.4149,-5.8321,-0.67071,16.788,-0.62125,-3.3472,-1.4442,-1.1312,3.5327,-10.926,-0.20513,6.104,-8.822,-8.3992,-5.674,12.275,-10.583,0.058656,5.4543,-5.4288,0.12947,-5.3113e-16,3.1806e-14,-23.394,-42.991,-61.86,90.488,-83.305,-27.821,-5.9334,7.125,-1.2132,-35.91,-5.3113e-16,3.1806e-14,-38.947,-5.8536,82.883,59.343,7.4541,-11.724,47.28,7.125,14.323,76.766,-6.1432,4.3745,25.142,31.611,0,0,0,-4.1486,-10.798,-15.038,26.955,0,0,0
1.3454,17.728,-29.116,-4.4361,-5.9077,-0.75228,15.707,-0.85779,-3.2151,-1.1194,-1.4019,3.5629,-9.9066,-0.38597,6.063,-7.587,-7.9666,-5.7504,11.339,-10.1,0.36534,4.9627,-5.1776,0.35122,5.8207e-15,3.0215e-14,-22.841,-42.923,-62.76,90.465,-83.472,-27.964,-5.2165,7.125,-1.3515,-35.192,5.8207e-15,3.0215e-14,-38.7,-5.6816,82.742,59.459,7.6004,-11.877,47.483,7.125,14.176,76.979,-6.1239,4.5077,25.313,31.605,0,0,0,-4.132,-10.693,-14.877,26.973,0,0,0
1.3333,17.727,-29.116,-4.4334,-5.8919,-0.74904,15.655,-1.1483,-3.5788,-1.5332,-1.8184,3.9382,-10.264,-0.53008,6.8058,-6.3426,-7.4863,-6.4205,12.024,-9.4327,0.090806,4.9695,-4.9124,0.45426,-9.3802e-15,2.2264e-14,-23.345,-41.806,-62.405,90.519,-83.919,-28.604,-3.4208,7.125,-1.9697,-33.391,-9.3802e-15,2.2264e-14,-39.749,-4.9471,83.155,59.568,7.4953,-12.053,47.234,7.125,14.006,76.743,-6.1043,4.4646,25.346,31.595,0,0,0,-4.1092,-10.744,-14.845,26.99,0,0,0
1.322,17.732,-29.11,-4.3797,-5.7662,-0.46712,15.656,-1.0747,-3.5363,-1.4154,-1.7428,3.634,-10.153,-0.5137,6.4181,-7.4105,-7.3942,-5.5189,12.277,-9.318,-0.087702,5.1686,-4.8241,0.22306,3.311e-15,-2.7035e-14,-23.331,-42.455,-62.892,90.653,-83.551,-28.072,-5.628,7.125,-1.4558,-35.603,3.311e-15,-2.7035e-14,-38.908,-5.9566,83.183,59.258,7.5312,-12.181,46.628,7.125,13.883,76.144,-6.145,4.2552,25.027,31.587,0,0,0,-4.1582,-10.973,-15.148,26.971,0,0,0
1.3074,17.734,-29.109,-4.3567,-5.7233,-0.40012,15.782,-1.0872,-3.6239,-1.2629,-1.7723,3.7123,-10.047,-0.52769,6.5625,-8.6865,-7.1657,-5.0766,12.628,-8.9331,-0.49224,5.4422,-4.6396,0.0031492,-8.4716e-16,7.9514e-16,-22.82,-42.315,-63.504,90.726,-83.153,-26.225,-8.53,7.125,0.32815,-38.51,-8.4716e-16,7.9514e-16,-38.133,-6.1044,83.415,58.899,7.3881,-12.448,43.918,7.125,13.625,73.452,-6.1542,4.1746,25.005,31.548,0,0,0,-4.2027,-10.946,-15.147,26.963,0,0,0
1.2935,17.735,-29.11,-4.3931,-5.8,-0.61589,16.308,-0.95436,-3.5446,-1.5567,-1.5724,3.8576,-10.705,-0.39773,6.6743,-8.553,-6.9648,-4.6229,12.848,-8.675,-0.9225,5.4424,-4.5253,-0.17742,1.22e-14,-4.7708e-15,-23.907,-42.198,-62.73,90.961,-83.222,-26.862,-7.0567,7.125,-0.28659,-37.036,1.22e-14,-4.7708e-15,-38.471,-6.8221,83.906,58.951,7.341,-10.505,51.914,7.125,15.497,81.313,-6.088,4.3091,25.334,31.492,0,0,0,-4.1516,-10.868,-14.852,26.961,0,0,0
1.2814,17.735,-29.116,-4.3241,-5.7632,-0.76541,16.551,-1.041,-3.467,-1.7206,-1.6574,4.027,-11.017,-0.41968,6.8627,-8.5561,-6.6173,-4.6074,12.915,-8.1977,-0.98421,5.4524,-4.2971,-0.16326,2.0326e-14,-8.7465e-15,-24.304,-41.912,-62.504,91.14,-83.213,-28.13,-5.0843,7.125,-1.5113,-35.059,2.0326e-14,-8.7465e-15,-38.728,-7.1162,84.267,59.145,7.8423,-13.672,46.498,7.125,12.445,76.108,-6.156,4.3069,25.538,31.458,0,0,0,-4.2407,-10.918,-14.618,26.926,0,0,0
1.2712,17.735,-29.122,-4.3016,-5.7013,-0.84557,16.62,-0.9885,-3.3462,-1.7312,-1.5653,4.0088,-11.085,-0.38097,6.7534,-8.6975,-6.4713,-4.0843,12.835,-8.0485,-1.1092,5.4202,-4.207,-0.27403,2.0947e-14,-2.7035e-14,-24.567,-42.399,-62.409,91.252,-82.953,-28.556,-4.8264,7.125,-1.9229,-34.797,2.0947e-14,-2.7035e-14,-38.521,-8.0931,84.683,58.96,8.8673,-10.184,52.153,7.125,15.807,81.527,-6.1921,4.1879,25.645,31.455,0,0,0,-4.2446,-11.033,-14.49,26.847,0,0,0
1.2673,17.735,-29.108,-4.3235,-5.7844,-0.55548,16.304,-0.82411,-3.4297,-1.392,-1.3789,3.8358,-10.548,-0.32299,6.5277,-9.7206,-6.4315,-3.4556,12.825,-8.0245,-1.1957,5.5576,-4.1682,-0.43247,1.6835e-14,1.2722e-14,-24.203,-43.265,-62.782,91.317,-82.715,-28.633,-4.8159,7.125,-1.9976,-34.786,1.6835e-14,1.2722e-14,-37.577,-9.0261,84.903,58.633,9.2891,-9.3892,53.466,7.125,16.572,82.779,-6.1777,4.0886,25.31,31.507,0,0,0,-4.0743,-11.274,-14.88,26.7,0,0,0
1.2549,17.736,-29.104,-4.3053,-5.6464,-0.33958,15.815,-1.3381,-4.1073,-2.024,-2.1467,4.2221,-10.834,-0.60733,7.5462,-5.7392,-5.6775,-4.4586,10.713,-7.1246,-0.86872,4.7439,-3.7412,0.064314,8.5974e-15,2.783e-14,-25.386,-40.978,-62.071,91.433,-82.899,-28.745,-4.5778,7.125,-2.1054,-34.547,8.5974e-15,2.783e-14,-39.611,-7.5471,85.244,58.969,8.6838,-9.364,52.891,7.125,16.596,82.201,-6.199,3.9227,25.09,31.549,0,0,0,-4.0371,-11.339,-15.082,26.57,0,0,0
1.2387,17.734,-29.101,-4.3506,-5.6457,-0.33133,15.919,-1.2251,-4.0743,-1.6207,-1.9874,4.2868,-10.465,-0.55819,7.5458,-7.5522,-5.5698,-4.3534,11.482,-6.8819,-0.91417,4.8076,-3.6245,-0.022232,-2.937e-14,0,-24.745,-41.659,-62.335,91.594,-82.847,-28.656,-5.0038,7.125,-2.0192,-34.974,-2.937e-14,0,-38.52,-8.0484,85.484,58.828,8.3276,-9.4093,52.217,7.125,16.552,81.531,-6.151,3.8775,25.137,31.58,0,0,0,-3.9185,-11.311,-15.041,26.477,0,0,0
1.2245,17.733,-29.102,-4.256,-5.6161,-0.52785,15.54,-1.2163,-3.7354,-1.4693,-1.9112,4.206,-10.1,-0.56493,7.2081,-7.4345,-5.5013,-3.7999,11.229,-6.852,-1.013,4.6849,-3.5898,-0.12847,1.9555e-14,1.8288e-14,-24.98,-42.275,-62.312,91.737,-82.695,-28.534,-5.4372,7.125,-1.9019,-35.408,1.9555e-14,1.8288e-14,-38.071,-8.8687,85.468,58.694,8.1965,-9.6429,52.406,7.125,16.328,81.739,-6.2317,3.8816,25.413,31.575,0,0,0,-4.0301,-11.397,-14.749,26.479,0,0,0
1.2106,17.733,-29.107,-4.1555,-5.579,-0.6167,15.589,-1.0856,-3.3884,-1.1186,-1.691,4.0393,-9.7839,-0.50501,6.7542,-9.4139,-5.4452,-3.1794,11.878,-6.7676,-1.0145,5.193,-3.5236,-0.29261,-7.0991e-14,3.8167e-14,-24.648,-43.283,-62.715,91.83,-82.465,-28.486,-5.0743,7.125,-1.855,-35.046,-7.0991e-14,3.8167e-14,-36.908,-9.8442,85.312,58.49,8.0808,-9.8308,52.499,7.125,16.147,81.847,-6.3345,3.9794,25.581,31.564,0,0,0,-4.1633,-11.435,-14.577,26.485,0,0,0
1.1967,17.732,-29.112,-4.1246,-5.594,-0.57962,16.053,-0.96297,-3.5571,-1.3926,-1.5604,4.0786,-10.37,-0.4011,6.9047,-9.2275,-5.2797,-2.9872,11.778,-6.5783,-1.0252,5.1217,-3.4231,-0.30456,1.2115e-14,-6.3611e-15,-25.672,-43.251,-61.933,91.985,-82.331,-28.555,-4.6376,7.125,-1.9224,-34.609,1.2115e-14,-6.3611e-15,-37.116,-10.031,85.445,58.384,6.6716,-8.7845,51.987,7.125,17.154,81.249,-6.3955,4.1437,25.622,31.564,0,0,0,-4.1979,-11.404,-14.549,26.478,0,0,0
1.1892,17.732,-29.101,-4.1668,-5.528,-0.41175,16.22,-1.2611,-3.8531,-1.8965,-1.9992,4.2491,-10.955,-0.54862,7.412,-7.2597,-4.8622,-3.5457,11.12,-6.0444,-0.8824,4.6069,-3.1743,-0.069167,-3.1023e-14,2.7035e-14,-26.643,-41.999,-61.283,92.079,-82.356,-28.708,-4.4364,7.125,-2.0693,-34.406,-3.1023e-14,2.7035e-14,-38.239,-8.545,85.179,58.6,3.0437,-5.1887,51.634,7.125,20.612,80.559,-6.3071,4.0236,25.441,31.576,0,0,0,-4.0822,-11.541,-14.76,26.424,0,0,0
1.1805,17.732,-29.094,-4.2151,-5.504,-0.32935,16.656,-0.95965,-3.7303,-1.7335,-1.5998,4.0686,-11.093,-0.37025,7.0551,-9.1982,-5.0602,-2.8647,12.221,-6.2981,-1.045,5.2474,-3.2854,-0.31647,-4.8441e-14,5.3274e-14,-27.036,-43.242,-60.768,92.193,-82.162,-28.698,-4.1428,7.125,-2.0602,-34.113,-4.8441e-14,5.3274e-14,-37.637,-10.496,85.942,58.343,7.3164,-10.911,51.421,7.125,15.106,80.849,-6.2231,3.8836,25.357,31.548,0,0,0,-4.0202,-11.614,-14.862,26.41,0,0,0
1.1695,17.734,-29.087,-4.2191,-5.5082,-0.34729,16.609,-0.92061,-3.6379,-1.6983,-1.5359,3.9944,-11.039,-0.35178,6.8971,-9.5101,-5.0295,-2.455,12.488,-6.2896,-1.1662,5.365,-3.2719,-0.43154,2.3941e-14,-1.2722e-14,-27.665,-43.528,-60.268,92.341,-82.018,-28.476,-4.3414,7.125,-1.8453,-34.313,2.3941e-14,-1.2722e-14,-37.384,-10.444,85.556,58.245,4.6018,-6.8896,52.822,7.125,18.977,81.916,-6.1816,3.818,25.396,31.498,0,0,0,-4.0042,-11.72,-14.83,26.408,0,0,0
1.1524,17.733,-29.09,-4.0742,-5.3304,-0.64418,16.484,-1.4914,-4.0224,-2.5761,-2.2999,4.6407,-11.816,-0.60411,8.0918,-5.6128,-4.3505,-3.7712,11.063,-5.3948,-0.99145,4.7787,-2.8733,0.01055,2.1618e-14,-3.9757e-14,-29.075,-41.106,-59.018,92.418,-81.861,-28.164,-5.1426,7.125,-1.5442,-35.117,2.1618e-14,-3.9757e-14,-39.908,-9.016,86.302,58.459,5.9239,-9.7783,50.969,7.125,16.197,80.313,-6.2878,3.8134,25.807,31.455,0,0,0,-4.2039,-11.741,-14.369,26.409,0,0,0
1.144,17.733,-29.079,-4.1461,-5.3558,-0.69307,16.098,-1.2614,-3.5925,-1.779,-1.9265,4.4366,-10.765,-0.53466,7.44,-8.1918,-4.5667,-3.1364,12.096,-5.6308,-1.0626,5.0416,-2.9733,-0.20165,-3.398e-14,-1.4312e-14,-28.081,-43.062,-59.486,92.396,-81.143,-27.959,-5.3956,7.125,-1.3462,-35.371,-3.398e-14,-1.4312e-14,-38.03,-10.146,86.194,58.07,6.2949,-10.601,50.323,7.125,15.405,79.729,-6.1485,3.8641,25.906,31.433,0,0,0,-4.0598,-11.814,-14.324,26.433,0,0,0
1.1376,17.73,-29.061,-4.2431,-5.3553,-0.44046,15.57,-1.3438,-3.7247,-1.4251,-2.0636,4.3795,-10.04,-0.63652,7.4308,-8.6392,-4.4701,-3.03,12.018,-5.4886,-1.121,5.0864,-2.9015,-0.23661,1.9633e-14,-6.1226e-14,-27.643,-43.266,-59.724,92.353,-80.496,-27.881,-5.0353,7.125,-1.2707,-35.011,1.9633e-14,-6.1226e-14,-37.472,-9.929,86.007,57.932,5.9223,-10.333,49.465,7.125,15.664,78.851,-6.0023,3.6734,25.604,31.462,0,0,0,-3.849,-11.976,-14.669,26.41,0,0,0
1.1209,17.725,-29.075,-4.1886,-5.2785,-0.62162,15.933,-1.2956,-3.7304,-1.5841,-1.9958,4.4698,-10.435,-0.57826,7.5526,-8.8176,-4.2711,-2.832,12.47,-5.226,-1.2144,5.2463,-2.7742,-0.28941,-6.2015e-14,3.6576e-14,-28.534,-43.219,-58.906,92.424,-80.19,-27.91,-4.3529,7.125,-1.2991,-34.329,-6.2015e-14,3.6576e-14,-37.559,-9.9891,86.014,57.706,5.3391,-9.9656,49.869,7.125,16.017,79.227,-6.149,3.8093,25.921,31.536,0,0,0,-3.9414,-11.986,-14.336,26.326,0,0,0
1.105,17.723,-29.075,-4.1089,-5.1053,-0.5203,16.151,-1.2328,-3.9428,-1.7601,-1.9557,4.4723,-10.759,-0.52627,7.694,-8.826,-4.3019,-2.701,12.662,-5.2687,-1.3372,5.3007,-2.799,-0.35454,2.6215e-14,-3.9757e-14,-29.201,-43.602,-58.077,92.415,-79.638,-27.824,-3.9337,7.125,-1.2162,-33.91,2.6215e-14,-3.9757e-14,-37.675,-9.9882,86.008,57.535,4.3843,-8.8234,50.526,7.125,17.116,79.792,-6.2821,3.8477,25.886,31.611,0,0,0,-4.0268,-12.058,-14.367,26.203,0,0,0
1.0943,17.721,-29.067,-4.0646,-4.8927,-0.43787,15.79,-1.3111,-3.6654,-1.4885,-2.0325,4.1651,-10.251,-0.62093,7.1658,-9.5092,-4.2722,-2.2133,12.97,-5.2877,-1.2491,5.5003,-2.7803,-0.42788,-2.6246e-14,1.0337e-14,-29.21,-44.358,-58.241,92.434,-79.144,-27.901,-3.5555,7.125,-1.2898,-33.531,-2.6246e-14,1.0337e-14,-36.993,-10.186,85.354,57.285,3.822,-8.1946,50.248,7.125,17.722,79.461,-6.2867,3.6442,25.806,31.633,0,0,0,-4.0592,-12.214,-14.428,26.148,0,0,0
1.0828,17.719,-29.059,-4.1094,-4.7119,-0.47946,15.732,-1.2401,-3.4243,-0.91214,-1.9086,4.0348,-9.6057,-0.61924,6.8175,-11.916,-4.4094,-1.6666,13.796,-5.4835,-1.334,6.1516,-2.8549,-0.6313,-6.4108e-15,-2.3854e-15,-28.443,-45.535,-58.642,92.338,-78.554,-27.868,-3.0851,7.125,-1.2588,-33.061,-6.4108e-15,-2.3854e-15,-35.436,-10.447,84.903,56.918,3.4888,-8.2067,49.616,7.125,17.71,78.829,-6.1776,3.4018,25.86,31.617,0,0,0,-3.9768,-12.318,-14.361,26.098,0,0,0
1.067,17.719,-29.057,-4.1096,-4.7237,-0.55496,16.032,-1.4582,-3.8146,-1.6548,-2.2418,4.364,-10.534,-0.68817,7.5507,-9.1551,-4.0988,-2.2413,13.239,-5.0403,-1.3839,5.5207,-2.673,-0.4423,-2.6606e-14,7.1562e-15,-30.089,-43.972,-57.174,92.346,-78.124,-27.902,-2.5066,7.125,-1.2913,-32.482,-2.6606e-14,7.1562e-15,-37.281,-9.3896,85.154,57.027,3.2786,-7.5625,50.811,7.125,18.33,79.967,-6.124,3.3722,26.001,31.545,0,0,0,-3.9569,-12.262,-14.209,26.091,0,0,0
1.0533,17.718,-29.056,-4.0563,-4.8355,-0.68026,15.55,-1.3178,-3.4893,-0.96713,-2.0055,4.2042,-9.541,-0.65916,7.0581,-11.164,-4.2004,-1.9433,13.853,-5.2092,-1.0835,6.0561,-2.7179,-0.46694,1.4399e-14,-3.1806e-14,-29.248,-45.391,-57.682,92.282,-77.362,-28.124,-2.0326,7.125,-1.5052,-32.007,1.4399e-14,-3.1806e-14,-35.804,-9.9829,84.825,56.729,4.2478,-8.7625,50.217,7.125,17.175,79.478,-6.1412,3.5617,26.203,31.475,0,0,0,-3.979,-12.189,-14.011,26.105,0,0,0
1.0439,17.717,-29.043,-3.9197,-4.2981,-0.82648,16.106,-1.5235,-3.4197,-1.6924,-2.257,4.3057,-10.632,-0.71565,7.2661,-9.8542,-4.2157,-1.9638,13.871,-5.2514,-1.1691,5.8366,-2.7489,-0.46268,-4.746e-14,2.3854e-14,-31.12,-44.879,-55.911,92.402,-76.819,-28.64,-1.3606,7.125,-2.0044,-31.331,-4.746e-14,2.3854e-14,-37.225,-9.9692,85.294,56.699,5.6079,-9.6453,50.496,7.125,16.325,79.828,-6.1792,3.348,26.411,31.398,0,0,0,-4.2255,-12.541,-13.77,26.141,0,0,0
1.0313,17.714,-29.04,-3.9429,-4.6621,-0.73372,15.983,-1.3018,-3.5324,-1.4695,-1.9921,4.2194,-10.349,-0.6032,7.1509,-10.495,-4.2242,-1.7432,14.242,-5.2888,-1.1261,6.0578,-2.7523,-0.50904,-1.2862e-14,1.7493e-14,-31.368,-45.623,-55.471,92.455,-76.126,-28.645,-0.23568,7.125,-2.0089,-30.206,-1.2862e-14,1.7493e-14,-36.709,-10.031,85.107,56.407,5.4934,-9.3229,50.599,7.125,16.636,79.906,-6.1672,3.4081,26.324,31.362,0,0,0,-4.0956,-12.481,-13.89,26.168,0,0,0
1.0148,17.71,-29.032,-3.795,-4.166,-0.74628,15.702,-1.8694,-3.8372,-1.8727,-2.769,4.5592,-10.495,-0.92933,7.8972,-8.6251,-3.8323,-2.5236,13.793,-4.6888,-1.1436,5.616,-2.5036,-0.29194,-1.0204e-13,5.0094e-14,-31.652,-44.153,-55.013,92.46,-75.654,-28.245,0.54455,7.125,-1.6224,-29.429,-1.0204e-13,5.0094e-14,-37.749,-7.8632,84.697,56.304,2.8615,-6.9728,50.639,7.125,18.897,79.741,-6.2603,3.0698,26.387,31.323,0,0,0,-4.3381,-12.731,-13.765,26.172,0,0,0
1.0075,17.707,-29.04,-3.9243,-4.398,-0.77981,16.003,-1.6687,-3.7544,-1.6262,-2.4971,4.5043,-10.441,-0.81405,7.7303,-9.9766,-3.8527,-2.4367,14.806,-4.6936,-1.0676,6.1661,-2.501,-0.32623,4.7631e-14,-4.0552e-14,-31.831,-44.907,-54.55,92.515,-75.156,-27.816,-0.69522,7.125,-1.2079,-30.672,4.7631e-14,-4.0552e-14,-37.296,-8.4442,84.955,55.942,5.2641,-9.5343,50.687,7.125,16.432,80.011,-6.1677,2.8726,26.395,31.303,0,0,0,-4.1463,-12.662,-13.756,26.145,0,0,0
